OrderId,MenuItemId
226,15
227,8
227,1
227,9
227,6
227,5
227,1
227,8
227,7
227,10
227,15
228,9
228,6
228,7
228,7
228,3
228,2
228,8
228,1
228,15
228,13
228,14
229,9
229,6
229,6
229,6
229,3
229,2
229,12
230,8
230,7
230,9
230,6
230,7
230,3
230,10
230,12
230,15
231,9
231,4
231,1
231,8
231,1
231,5
231,10
231,10
231,14
232,4
232,4
232,15
232,14
233,6
233,3
233,1
233,8
233,9
233,14
233,13
234,9
234,6
234,9
234,8
234,15
234,13
235,3
235,9
235,6
235,8
235,4
235,8
235,7
235,7
235,11
235,10
235,15
235,13
235,14
236,7
236,8
236,1
236,1
236,9
236,3
236,5
236,10
236,12
236,14
236,13
237,6
237,12
237,11
237,10
237,14
238,7
238,1
238,6
238,7
238,10
238,15
238,13
239,6
239,8
239,5
239,8
239,4
239,6
239,5
239,9
239,15
240,7
240,4
240,6
240,12
240,13
240,14
241,2
241,5
241,12
241,15
242,8
242,7
242,11
242,12
242,10
242,13
243,6
243,12
243,15
244,3
244,1
244,4
244,8
244,1
244,4
244,3
244,1
245,3
245,8
245,2
245,11
245,12
245,11
246,7
246,12
246,10
246,12
246,13
246,13
247,3
247,7
247,5
247,6
247,2
247,9
247,1
247,3
248,6
248,7
248,3
248,2
248,7
248,8
248,7
248,10
249,6
249,1
249,6
249,15
250,8
250,7
250,7
250,4
250,1
250,4
250,7
250,4
250,10
250,11
250,15
250,13
251,5
251,5
251,6
251,1
251,11
251,10
251,12
252,7
252,3
252,3
252,3
252,11
252,15
252,14
252,13
253,9
253,2
253,12
253,15
253,13
254,4
254,6
254,2
254,5
254,7
254,8
254,15
254,14
254,13
255,5
255,8
255,10
255,11
255,15
255,13
255,14
256,7
256,4
256,9
256,12
256,11
256,11
256,15
256,13
256,13
257,4
257,6
257,3
257,8
257,3
257,5
257,12
257,12
257,14
258,9
258,2
258,2
258,5
258,8
258,12
258,10
258,13
259,5
259,9
259,2
259,9
259,6
259,1
259,5
259,15
259,14
260,6
260,8
260,2
260,5
260,15
260,13
260,13
261,2
261,5
261,2
261,6
261,11
261,15
261,13
261,14
262,1
262,1
262,8
262,2
262,2
262,11
262,11
262,10
262,15
263,5
263,2
263,11
263,14
264,7
264,9
264,6
264,14
265,7
265,6
265,3
265,15
265,14
266,1
266,6
266,7
266,9
266,9
266,12
266,14
267,2
267,5
267,9
267,1
268,8
268,6
268,4
268,10
268,15
268,13
269,9
269,9
270,1
270,7
270,5
270,14
271,2
271,4
271,9
271,1
271,11
271,15
271,13
271,13
272,2
272,10
272,12
273,1
273,7
273,5
273,2
273,3
273,4
273,7
273,12
273,12
273,14
273,14
274,6
274,2
274,9
274,9
274,3
274,8
274,5
274,3
274,11
274,12
274,10
274,15
274,13
275,3
275,9
275,6
275,1
275,1
275,1
275,1
275,5
275,10
275,12
275,10
275,13
275,13
276,9
276,4
276,6
276,1
276,7
276,6
276,2
276,7
276,11
276,10
276,15
276,14
277,5
277,5
277,1
277,6
277,3
277,8
277,4
277,6
277,11
277,11
277,12
277,15
277,14
278,4
278,6
278,15
279,4
279,6
279,6
279,11
279,13
279,13
280,4
280,11
280,15
280,13
280,14
281,8
281,12
281,10
282,9
282,6
282,7
282,12
282,10
282,11
282,14
282,13
283,6
283,2
283,7
283,1
283,2
283,12
283,10
284,6
284,7
284,5
284,5
284,10
284,15
284,13
284,14
285,5
285,5
285,4
285,8
285,10
285,10
285,14
285,14
286,7
286,6
286,4
286,7
286,3
286,6
286,5
286,12
286,10
286,15
286,13
287,2
287,8
287,6
287,3
287,3
287,2
287,2
287,12
287,12
287,13
287,14
288,6
288,15
288,13
289,5
289,1
289,9
289,7
289,15
289,13
290,2
290,9
290,1
290,10
290,13
291,7
291,8
291,5
291,9
291,6
291,2
291,7
291,14
291,13
292,7
292,10
292,14
293,2
293,14
293,14
294,1
294,4
294,6
294,4
294,6
294,5
294,5
294,10
294,12
294,12
294,14
295,7
295,4
295,13
296,9
296,3
296,4
296,4
296,6
296,9
296,10
296,11
296,11
296,13
297,9
297,9
297,4
297,2
297,7
297,6
297,4
297,10
297,12
297,10
297,13
297,14
298,3
298,3
298,8
298,3
298,2
298,1
298,13
299,8
299,9
299,4
299,10
299,14
300,7
300,8
300,1
300,2
300,4
300,11
300,13
300,13
301,4
301,9
301,1
301,1
301,4
301,5
301,6
301,3
301,10
301,12
301,12
301,15
301,13
302,6
302,2
302,1
302,4
302,9
303,5
303,7
303,7
303,3
303,7
303,2
303,9
303,9
303,10
303,14
303,14
304,4
304,3
304,11
304,10
304,12
304,13
305,1
305,3
305,3
305,8
305,6
305,3
305,7
306,1
306,1
306,15
307,9
307,8
307,1
307,15
308,4
308,7
308,10
308,11
308,12
308,13
309,2
309,1
309,1
309,4
309,3
309,9
309,12
309,10
309,10
309,13
309,13
310,2
310,4
310,3
310,5
310,9
310,2
310,9
310,8
310,11
310,12
310,12
310,15
310,14
311,6
311,6
311,7
311,6
311,1
311,5
311,10
311,11
311,10
311,13
311,14
312,1
312,2
312,2
312,7
312,5
312,3
312,5
312,11
312,10
312,13
313,6
313,6
314,7
314,9
314,6
314,8
314,9
314,1
314,11
314,14
315,8
315,2
315,9
315,12
315,12
315,10
315,15
315,14
315,13
316,1
316,8
316,7
316,3
316,4
316,1
316,2
316,8
316,11
316,12
316,14
317,8
317,4
317,2
317,7
317,11
317,11
317,15
317,14
318,4
318,1
318,1
318,12
318,12
318,10
318,15
318,13
318,13
319,7
319,5
319,10
319,10
319,15
319,14
319,13
320,4
320,9
320,4
320,8
320,3
320,2
320,7
320,10
320,15
320,14
321,1
321,1
321,15
321,13
322,8
322,6
322,12
322,13
323,3
323,5
323,8
323,3
323,2
323,5
323,10
323,12
323,14
324,5
324,2
324,11
324,14
324,13
325,4
325,6
325,9
325,7
325,2
325,12
326,4
326,6
326,3
326,1
326,7
326,4
326,7
326,10
326,11
326,11
326,13
326,14
327,3
327,1
328,4
328,1
328,9
328,3
328,11
328,10
328,15
329,8
329,9
329,15
329,13
330,6
330,13
330,13
331,5
331,10
331,10
331,15
331,13
331,13
332,2
332,1
332,5
332,4
332,12
332,12
332,15
332,13
333,3
333,11
333,15
334,3
334,6
334,9
334,9
334,13
335,3
335,7
335,1
335,5
335,1
335,12
335,12
335,12
335,15
335,13
336,2
336,9
336,7
336,5
336,2
336,9
336,8
336,12
337,9
337,6
337,4
337,1
337,8
337,8
337,3
337,7
337,15
338,1
338,10
338,13
338,14
339,3
339,7
339,15
339,14
339,14
340,4
340,1
340,4
340,4
340,15
341,5
341,9
341,7
341,12
341,12
341,15
341,13
341,14
342,6
342,2
342,10
342,13
342,14
343,4
343,8
343,7
343,8
343,6
343,5
343,12
343,12
343,12
343,15
343,14
344,3
344,5
344,2
344,9
344,5
344,8
344,9
344,4
344,15
344,13
344,14
345,9
345,5
345,11
345,15
346,2
346,4
346,5
346,4
346,8
346,9
346,1
346,15
347,5
347,7
347,6
347,12
347,11
348,1
348,8
348,9
348,1
348,5
348,3
348,4
348,6
348,10
348,14
349,1
349,1
349,1
349,7
349,3
349,7
349,5
349,10
349,15
350,7
350,8
350,8
350,1
350,12
350,10
350,14
351,6
351,6
351,8
351,2
351,1
351,12
351,12
351,12
351,14
352,5
352,9
352,4
352,6
352,5
352,7
352,9
352,12
352,15
353,4
353,9
353,9
353,2
353,1
353,14
353,13
354,9
354,8
354,2
354,10
354,10
354,15
354,14
354,13
355,2
355,9
355,5
355,9
355,1
355,7
355,3
355,13
356,1
356,11
356,12
356,12
356,13
357,6
357,12
357,12
357,15
357,13
357,13
358,5
358,2
358,5
358,5
358,7
358,9
358,6
358,15
358,14
359,1
359,1
359,5
359,2
359,8
359,4
359,12
359,12
359,14
359,13
360,5
360,2
360,5
360,4
360,8
360,12
360,12
360,15
360,14
360,13
361,6
361,9
361,9
361,8
361,8
361,10
362,4
362,8
362,8
362,3
362,4
362,2
362,10
362,12
362,10
362,15
363,7
363,3
363,11
363,12
363,14
364,3
364,2
364,2
364,6
364,5
364,7
364,4
364,12
364,10
364,11
364,14
365,1
365,1
365,2
365,9
365,3
365,11
365,11
365,14
365,13
366,8
366,10
366,11
366,11
366,15
366,13
366,14
367,9
367,6
367,4
367,10
367,12
368,9
368,7
368,7
368,5
368,7
368,5
368,5
368,10
368,15
368,13
368,14
369,6
369,7
369,9
369,1
369,5
369,12
369,12
369,15
370,4
370,7
370,1
370,1
370,12
370,11
371,5
371,1
371,3
371,4
371,7
371,12
371,10
371,15
371,14
371,13
372,1
372,3
372,6
372,2
372,8
372,5
372,3
372,10
372,12
372,11
372,15
373,4
373,6
373,3
373,2
373,8
373,9
373,5
374,9
374,6
374,9
374,6
374,5
374,1
374,11
374,12
374,11
374,14
375,6
375,1
375,10
375,12
375,11
375,14
375,13
376,7
376,6
376,10
376,11
376,11
376,13
376,14
377,4
377,11
377,11
377,11
378,5
378,5
378,8
378,7
378,15
378,14
379,1
379,5
379,4
379,6
379,12
379,15
379,14
379,13
380,2
380,4
380,1
380,6
381,6
381,15
381,14
381,14
382,3
382,4
382,3
382,12
382,11
382,12
382,15
382,14
382,14
383,8
383,5
383,4
383,15
383,13
384,7
384,6
384,3
384,1
384,6
384,8
384,10
384,11
384,10
384,13
384,13
385,1
385,3
385,9
385,12
385,10
385,10
385,13
385,14
386,7
386,4
386,6
386,6
386,5
386,11
386,11
387,1
387,11
387,11
387,12
387,15
388,3
388,6
388,5
388,3
388,7
388,15
388,13
388,13
389,5
389,7
389,14
389,13
390,2
390,9
390,1
390,11
391,1
391,6
391,3
391,4
391,8
391,10
391,13
392,4
392,9
392,9
392,14
393,3
393,8
393,6
393,9
393,9
393,10
394,5
394,7
394,2
394,9
394,6
394,9
394,1
394,8
394,12
394,12
394,10
394,15
394,14
395,6
395,8
395,4
395,6
395,1
395,5
395,10
395,10
396,5
396,7
396,2
396,8
396,7
396,7
396,4
396,9
396,12
396,12
397,4
397,10
398,6
398,10
398,14
399,5
399,3
399,4
399,7
399,6
399,7
400,9
400,10
400,11
400,13
401,5
401,9
401,5
401,1
401,6
401,10
401,13
401,14
402,4
402,3
402,9
402,9
402,7
402,2
402,2
402,12
402,10
402,13
403,9
403,1
403,4
403,7
403,5
403,8
403,7
403,10
403,15
403,14
404,9
404,3
404,10
404,10
404,15
405,9
405,7
405,6
405,4
405,6
405,15
405,14
405,14
406,3
406,9
406,7
406,8
406,6
406,9
406,3
406,14
407,3
407,1
407,8
407,8
407,5
407,12
407,11
408,6
408,4
408,7
408,1
408,15
408,14
408,13
409,8
409,4
409,8
409,7
409,1
409,3
409,7
409,14
410,7
410,5
410,2
410,8
410,1
410,1
410,1
410,12
410,10
410,15
411,2
411,4
411,10
411,10
411,11
411,15
411,14
411,14
412,5
412,7
412,7
412,2
412,2
412,6
412,4
412,8
412,12
412,10
412,11
413,2
413,9
413,3
413,1
413,7
413,1
413,2
413,15
414,5
414,4
414,8
414,9
414,7
414,5
414,5
414,7
414,11
414,11
414,14
414,13
415,2
415,8
415,11
415,10
415,12
415,14
415,14
416,8
416,9
416,3
416,3
416,7
416,12
416,11
416,15
416,14
417,7
417,3
417,12
417,15
417,14
418,1
418,7
418,12
418,15
419,4
419,1
419,5
419,7
419,9
419,11
419,11
420,4
420,7
420,4
420,5
420,8
420,15
420,13
420,14
421,4
421,8
421,3
421,5
421,6
421,11
421,10
421,15
422,1
422,1
422,9
422,3
422,5
422,14
422,14
423,7
423,4
423,8
423,4
423,15
424,1
424,2
424,2
424,11
424,12
424,11
424,15
424,14
425,1
425,8
425,1
425,2
425,6
425,2
425,3
425,11
425,12
425,15
426,4
426,2
426,1
426,3
426,1
426,9
426,7
426,4
426,15
427,5
427,8
427,1
427,5
427,4
427,12
427,14
428,1
428,9
428,6
428,8
428,6
428,12
428,15
429,9
429,2
429,9
429,9
429,5
429,5
429,3
429,1
429,10
429,12
429,12
429,14
429,14
430,4
430,4
430,6
430,1
430,5
430,11
430,12
430,15
431,2
431,1
431,10
431,12
431,14
431,13
432,3
432,3
432,3
432,9
432,4
432,5
432,10
432,10
432,14
432,13
433,5
433,3
433,6
433,1
433,11
433,12
433,12
433,15
434,8
434,5
434,7
434,11
434,12
434,10
435,2
435,6
435,8
435,4
435,9
435,9
435,9
435,5
435,10
435,15
435,14
435,14
436,1
436,1
436,6
436,8
436,5
436,2
436,8
436,8
436,10
436,10
436,12
436,15
436,14
436,13
437,7
437,8
437,11
437,10
437,15
438,2
438,7
438,6
438,2
438,3
438,7
438,2
438,7
438,10
438,11
438,11
438,15
438,14
438,14
439,4
439,4
439,1
439,3
439,8
439,7
439,8
439,13
440,6
440,7
440,4
440,3
440,6
440,3
440,15
440,13
440,14
441,6
441,6
441,7
441,4
441,1
441,1
441,4
441,8
441,10
441,11
441,12
441,15
442,6
442,6
442,9
442,7
442,8
442,2
442,5
442,6
442,11
442,12
442,10
442,13
443,8
443,3
443,10
443,10
443,11
443,15
443,14
444,7
444,1
444,6
444,1
444,10
444,10
444,11
445,8
445,10
445,10
445,14
445,14
446,8
446,12
446,15
447,7
447,8
447,8
447,3
447,10
447,15
447,13
447,14
448,8
448,1
448,8
448,1
448,2
448,1
448,1
448,1
449,6
449,2
449,1
449,6
449,1
449,8
449,7
449,3
450,5
450,5
450,3
450,6
450,6
450,7
450,4
450,5
450,12
450,14
451,9
451,2
451,6
451,1
451,8
451,8
451,5
451,15
452,3
452,2
452,1
452,8
452,7
452,2
452,3
452,12
452,10
452,12
452,15
453,7
453,12
453,11
453,13
454,2
454,7
454,12
454,12
454,13
455,3
455,7
455,6
456,3
456,1
456,9
456,4
456,7
456,5
456,11
456,12
456,10
456,15
456,14
457,5
457,6
457,11
457,13
458,2
458,4
458,9
458,2
458,1
458,3
458,12
458,10
458,12
459,5
459,4
459,3
459,12
459,10
459,15
459,13
459,14
460,5
460,12
460,10
460,14
461,7
461,4
461,4
461,3
461,10
461,11
462,3
462,9
462,7
462,4
462,7
462,9
462,10
462,12
462,11
462,14
463,5
463,2
463,8
463,6
463,9
463,4
463,12
463,13
464,9
464,2
464,7
464,10
464,10
464,13
464,13
465,4
465,7
465,8
465,9
465,1
465,9
465,2
465,12
465,10
465,12
465,14
465,14
466,7
466,8
466,9
466,7
466,2
466,1
466,6
466,12
466,12
467,9
467,5
467,3
467,2
467,2
467,11
467,10
467,12
467,15
467,14
467,14
468,2
468,8
